agent_id,task_type,capability_match,agent_current_load,agent_success_rate,task_complexity,duration_ms
agent_2,text_processing,1,1,0.9523,1.0,3009
agent_1,text_processing,1,2,0.989,1.0,2743
agent_2,data_analysis,0,3,0.9146,1.2,11731
agent_2,data_analysis,0,1,0.936,1.2,10005
agent_3,text_processing,0,1,0.9213,1.0,6565
agent_3,image_analysis,1,3,0.9428,1.8,4926
agent_3,image_analysis,1,0,0.9805,1.8,3263
agent_2,code_generation,1,2,0.9302,1.5,4323
agent_2,image_analysis,0,0,0.9256,1.8,14107
agent_2,text_processing,1,0,0.9454,1.0,2292
agent_3,code_generation,0,1,0.9283,1.5,9783
agent_3,data_analysis,1,1,0.9605,1.2,2612
agent_1,data_analysis,1,2,0.9476,1.2,2989
agent_1,code_generation,0,3,0.9625,1.5,12868
agent_1,code_generation,0,3,0.9175,1.5,14159
agent_2,data_analysis,0,0,0.9358,1.2,7809
agent_1,data_analysis,1,2,0.9256,1.2,2936
agent_3,data_analysis,1,1,0.9087,1.2,2531
agent_1,code_generation,0,0,0.9397,1.5,9336
agent_1,image_analysis,0,3,0.9235,1.8,16242
agent_1,code_generation,0,2,0.9151,1.5,11258
agent_3,image_analysis,1,0,0.9537,1.8,3518
agent_1,data_analysis,1,2,0.9298,1.2,3415
agent_1,image_analysis,0,2,0.9686,1.8,15224
agent_2,image_analysis,0,0,0.9269,1.8,13743
agent_1,data_analysis,1,1,0.9223,1.2,2688
agent_2,code_generation,1,0,0.9417,1.5,3341
agent_3,text_processing,0,2,0.9763,1.0,7670
agent_3,text_processing,0,3,0.9097,1.0,7876
agent_1,code_generation,0,3,0.9821,1.5,13309
agent_2,data_analysis,0,0,0.931,1.2,8793
agent_3,text_processing,0,3,0.9249,1.0,8546
agent_1,text_processing,1,3,0.9605,1.0,3091
agent_2,image_analysis,0,1,0.963,1.8,15107
agent_2,data_analysis,0,2,0.9593,1.2,10488
agent_1,text_processing,1,0,0.9861,1.0,2059
agent_3,text_processing,0,0,0.9039,1.0,5120
agent_1,code_generation,0,3,0.9474,1.5,11848
agent_2,data_analysis,0,1,0.9116,1.2,9027
agent_2,text_processing,1,3,0.922,1.0,3760
agent_3,image_analysis,1,0,0.9661,1.8,3236
agent_2,image_analysis,0,1,0.9246,1.8,14936
agent_3,code_generation,0,2,0.9294,1.5,9839
agent_1,text_processing,1,1,0.9162,1.0,2212
agent_2,image_analysis,0,2,0.94,1.8,17546
agent_3,image_analysis,1,1,0.914,1.8,3510
agent_2,code_generation,1,0,0.9849,1.5,3710
agent_2,code_generation,1,3,0.9339,1.5,5233
agent_2,data_analysis,0,3,0.9667,1.2,11920
agent_3,image_analysis,1,2,0.911,1.8,4549
agent_2,data_analysis,0,0,0.9327,1.2,9325
agent_2,code_generation,1,3,0.973,1.5,5591
agent_2,text_processing,1,3,0.9775,1.0,3217
agent_1,data_analysis,1,3,0.9405,1.2,3815
agent_1,data_analysis,1,2,0.9614,1.2,3059
agent_3,text_processing,0,3,0.9411,1.0,8475
agent_1,code_generation,0,3,0.9212,1.5,13166
agent_1,code_generation,0,2,0.9142,1.5,11524
agent_1,text_processing,1,0,0.9518,1.0,1810
agent_3,data_analysis,1,0,0.9373,1.2,2248
agent_3,code_generation,0,2,0.9046,1.5,11040
agent_3,code_generation,0,3,0.9896,1.5,11401
agent_2,data_analysis,0,3,0.9316,1.2,11997
agent_3,code_generation,0,0,0.9311,1.5,8576
agent_2,code_generation,1,2,0.9785,1.5,4893
agent_2,code_generation,1,3,0.9362,1.5,5284
agent_1,text_processing,1,0,0.982,1.0,1956
agent_1,code_generation,0,1,0.9128,1.5,10588
agent_1,data_analysis,1,2,0.9072,1.2,2944
agent_1,image_analysis,0,0,0.9533,1.8,10173
agent_2,text_processing,1,2,0.9845,1.0,3108
agent_1,code_generation,0,3,0.9445,1.5,12445
agent_1,data_analysis,1,2,0.9299,1.2,3412
agent_3,data_analysis,1,0,0.9422,1.2,2350
agent_2,text_processing,1,3,0.943,1.0,3729
agent_3,image_analysis,1,3,0.9319,1.8,4275
agent_3,data_analysis,1,3,0.9662,1.2,3131
agent_1,text_processing,1,1,0.9214,1.0,2215
agent_1,data_analysis,1,1,0.9848,1.2,2658
agent_3,data_analysis,1,1,0.9291,1.2,2424
agent_3,image_analysis,1,3,0.9017,1.8,4520
agent_3,text_processing,0,0,0.9752,1.0,5345
agent_2,image_analysis,0,2,0.9427,1.8,16714
agent_1,image_analysis,0,2,0.9548,1.8,13115
agent_1,data_analysis,1,2,0.9896,1.2,2817
agent_1,data_analysis,1,3,0.9243,1.2,3805
agent_3,code_generation,0,3,0.9571,1.5,11046
agent_3,data_analysis,1,1,0.9151,1.2,2352
agent_2,image_analysis,0,1,0.9742,1.8,13489
agent_2,text_processing,1,0,0.97,1.0,2632
agent_3,text_processing,0,1,0.9573,1.0,6483
agent_1,text_processing,1,2,0.9109,1.0,2689
agent_3,data_analysis,1,1,0.946,1.2,2466
agent_1,image_analysis,0,1,0.9159,1.8,11631
agent_2,code_generation,1,2,0.965,1.5,4659
agent_1,text_processing,1,1,0.9716,1.0,2519
agent_1,text_processing,1,3,0.9383,1.0,2917
agent_2,image_analysis,0,3,0.9137,1.8,18765
agent_2,code_generation,1,2,0.9225,1.5,4632
agent_1,data_analysis,1,2,0.9066,1.2,3341
agent_3,text_processing,0,2,0.9659,1.0,7504
agent_3,image_analysis,1,0,0.9495,1.8,3138
agent_1,text_processing,1,2,0.9698,1.0,2536
agent_1,image_analysis,0,0,0.9466,1.8,10187
agent_3,image_analysis,1,3,0.9067,1.8,5101
agent_2,image_analysis,0,3,0.9297,1.8,18652
agent_1,text_processing,1,2,0.9742,1.0,2476
agent_1,code_generation,0,2,0.9572,1.5,11823
agent_2,code_generation,1,3,0.9213,1.5,4835
agent_2,image_analysis,0,0,0.9413,1.8,12529
agent_1,image_analysis,0,1,0.9317,1.8,13288
agent_2,code_generation,1,0,0.9078,1.5,3839
agent_3,code_generation,0,3,0.9308,1.5,11375
agent_2,code_generation,1,0,0.924,1.5,3523
agent_3,code_generation,0,2,0.9768,1.5,11575
agent_2,text_processing,1,0,0.9179,1.0,2455
agent_3,text_processing,0,2,0.9061,1.0,6729
agent_3,image_analysis,1,2,0.9524,1.8,4299
agent_1,data_analysis,1,1,0.9095,1.2,2660
agent_2,image_analysis,0,2,0.9288,1.8,15293
agent_3,data_analysis,1,3,0.9335,1.2,3282
agent_2,image_analysis,0,1,0.9409,1.8,14153
agent_1,data_analysis,1,1,0.9098,1.2,2970
agent_1,data_analysis,1,3,0.921,1.2,3778
agent_1,image_analysis,0,1,0.99,1.8,12444
agent_2,image_analysis,0,3,0.981,1.8,18555
agent_2,image_analysis,0,2,0.9227,1.8,16189
agent_3,code_generation,0,3,0.958,1.5,12657
agent_2,image_analysis,0,2,0.9876,1.8,16854
agent_1,text_processing,1,0,0.9777,1.0,2014
agent_3,text_processing,0,0,0.9806,1.0,5171
agent_1,code_generation,0,3,0.9134,1.5,14057
agent_3,text_processing,0,0,0.9762,1.0,5227
agent_1,code_generation,0,3,0.979,1.5,13426
agent_3,data_analysis,1,1,0.9009,1.2,2643
agent_2,data_analysis,0,0,0.9529,1.2,9037
agent_2,code_generation,1,0,0.9303,1.5,3876
agent_2,image_analysis,0,2,0.9175,1.8,15945
agent_3,image_analysis,1,0,0.9386,1.8,2999
agent_1,code_generation,0,1,0.9302,1.5,10415
agent_2,text_processing,1,2,0.9202,1.0,2881
agent_1,image_analysis,0,1,0.9879,1.8,12754
agent_3,code_generation,0,0,0.9184,1.5,7551
agent_1,text_processing,1,3,0.9682,1.0,2717
agent_2,code_generation,1,2,0.9084,1.5,4269
agent_3,image_analysis,1,3,0.9232,1.8,4464
agent_3,text_processing,0,0,0.9013,1.0,5720
agent_3,text_processing,0,3,0.9322,1.0,7843
agent_3,image_analysis,1,3,0.9154,1.8,4383
agent_2,data_analysis,0,2,0.9314,1.2,11230
agent_2,image_analysis,0,0,0.9025,1.8,12980
agent_1,code_generation,0,1,0.9669,1.5,9597
agent_3,image_analysis,1,3,0.9824,1.8,4583
agent_1,code_generation,0,0,0.9443,1.5,8492
agent_3,image_analysis,1,0,0.967,1.8,3541
agent_1,image_analysis,0,1,0.9889,1.8,11510
agent_2,text_processing,1,1,0.9475,1.0,2929
agent_1,data_analysis,1,0,0.9469,1.2,2217
agent_2,text_processing,1,0,0.9861,1.0,2215
agent_1,data_analysis,1,0,0.9365,1.2,2256
agent_1,data_analysis,1,0,0.9245,1.2,2202
agent_3,text_processing,0,3,0.9389,1.0,7981
agent_3,code_generation,0,3,0.9245,1.5,11286
agent_1,image_analysis,0,2,0.924,1.8,14534
agent_2,image_analysis,0,0,0.9142,1.8,12932
agent_1,data_analysis,1,1,0.9371,1.2,2740
agent_1,code_generation,0,0,0.9621,1.5,8502
agent_1,data_analysis,1,1,0.9545,1.2,3022
agent_2,text_processing,1,2,0.9804,1.0,3347
agent_1,code_generation,0,1,0.9063,1.5,10812
agent_1,code_generation,0,2,0.904,1.5,10578
agent_1,image_analysis,0,1,0.9372,1.8,11361
agent_3,data_analysis,1,0,0.9738,1.2,2233
agent_1,text_processing,1,1,0.9446,1.0,2224
agent_2,text_processing,1,3,0.9473,1.0,3479
agent_1,code_generation,0,3,0.9746,1.5,11956
agent_2,data_analysis,0,0,0.9259,1.2,8210
agent_1,data_analysis,1,3,0.972,1.2,3712
agent_2,code_generation,1,1,0.9806,1.5,3929
agent_3,code_generation,0,1,0.9472,1.5,8643
agent_3,code_generation,0,3,0.9806,1.5,10679
agent_3,data_analysis,1,3,0.9506,1.2,3141
agent_1,code_generation,0,2,0.9257,1.5,12326
agent_1,data_analysis,1,0,0.9828,1.2,2336
agent_1,code_generation,0,1,0.9778,1.5,11376
agent_1,data_analysis,1,2,0.9462,1.2,3339
agent_2,image_analysis,0,0,0.9794,1.8,13266
agent_2,image_analysis,0,0,0.9573,1.8,13803
agent_2,code_generation,1,2,0.9708,1.5,5116
agent_3,code_generation,0,3,0.9762,1.5,12082
agent_3,code_generation,0,1,0.923,1.5,9353
agent_3,text_processing,0,0,0.9453,1.0,5897
agent_1,data_analysis,1,2,0.9776,1.2,2881
agent_1,text_processing,1,3,0.9363,1.0,2910
agent_3,text_processing,0,0,0.9136,1.0,5124
agent_2,image_analysis,0,3,0.9073,1.8,20134
agent_2,image_analysis,0,3,0.9444,1.8,19273
agent_1,image_analysis,0,2,0.9195,1.8,13202
agent_1,data_analysis,1,2,0.9485,1.2,3072
agent_3,text_processing,0,3,0.9768,1.0,8175
agent_1,image_analysis,0,1,0.9407,1.8,12872
agent_2,text_processing,1,3,0.9335,1.0,3597
agent_2,code_generation,1,2,0.9245,1.5,4762
agent_3,code_generation,0,2,0.9045,1.5,10827
agent_3,data_analysis,1,2,0.9353,1.2,2991
agent_1,text_processing,1,3,0.9322,1.0,3012
agent_3,image_analysis,1,1,0.9333,1.8,3366
agent_1,text_processing,1,0,0.9097,1.0,1946
agent_3,text_processing,0,1,0.9258,1.0,6731
agent_1,data_analysis,1,0,0.944,1.2,2628
agent_1,text_processing,1,0,0.9001,1.0,1806
agent_1,text_processing,1,1,0.9569,1.0,2505
agent_2,code_generation,1,0,0.9104,1.5,3590
agent_2,data_analysis,0,2,0.9022,1.2,10672
agent_2,data_analysis,0,3,0.927,1.2,12364
agent_3,image_analysis,1,0,0.9457,1.8,3290
agent_2,image_analysis,0,1,0.9696,1.8,15388
agent_1,image_analysis,0,3,0.9573,1.8,16429
agent_3,image_analysis,1,1,0.9313,1.8,3682
agent_2,code_generation,1,3,0.952,1.5,5595
agent_3,code_generation,0,1,0.9429,1.5,8652
agent_1,code_generation,0,3,0.9101,1.5,13641
agent_3,data_analysis,1,3,0.9592,1.2,3013
agent_1,image_analysis,0,2,0.9818,1.8,12945
agent_3,data_analysis,1,0,0.924,1.2,2114
agent_2,text_processing,1,1,0.9319,1.0,2499
agent_3,image_analysis,1,2,0.9485,1.8,3838
agent_1,image_analysis,0,2,0.9046,1.8,14034
agent_2,text_processing,1,3,0.9696,1.0,3648
agent_1,code_generation,0,1,0.9369,1.5,9591
agent_2,data_analysis,0,1,0.9787,1.2,9648
agent_3,image_analysis,1,1,0.9125,1.8,3792
agent_3,data_analysis,1,1,0.924,1.2,2456
agent_2,text_processing,1,1,0.9005,1.0,2484
agent_2,code_generation,1,3,0.9564,1.5,5054
agent_1,image_analysis,0,3,0.9515,1.8,15359
agent_3,code_generation,0,3,0.9889,1.5,10720
agent_1,data_analysis,1,2,0.926,1.2,2955
agent_1,text_processing,1,0,0.9767,1.0,1969
agent_2,text_processing,1,0,0.9547,1.0,2282
agent_1,text_processing,1,0,0.9328,1.0,2192
agent_3,image_analysis,1,1,0.9175,1.8,3551
agent_3,data_analysis,1,0,0.9538,1.2,2356
agent_3,code_generation,0,2,0.9529,1.5,11053
agent_2,image_analysis,0,0,0.9659,1.8,13142
agent_2,code_generation,1,3,0.9414,1.5,5657
agent_2,data_analysis,0,0,0.916,1.2,8898
agent_1,image_analysis,0,1,0.9402,1.8,11870
agent_3,text_processing,0,3,0.9763,1.0,7316
agent_3,data_analysis,1,2,0.9836,1.2,3059
agent_3,code_generation,0,2,0.9839,1.5,11398
agent_2,text_processing,1,2,0.9314,1.0,3012
agent_3,text_processing,0,2,0.9473,1.0,6619
agent_3,image_analysis,1,3,0.9145,1.8,4493
agent_2,data_analysis,0,3,0.9247,1.2,11901
agent_1,text_processing,1,3,0.9617,1.0,2700
agent_2,data_analysis,0,2,0.9195,1.2,11120
agent_3,code_generation,0,1,0.9665,1.5,9589
agent_3,data_analysis,1,1,0.9484,1.2,2434
agent_3,text_processing,0,0,0.939,1.0,5669
agent_1,data_analysis,1,0,0.989,1.2,2275
agent_2,code_generation,1,2,0.98,1.5,4957
agent_2,data_analysis,0,0,0.9111,1.2,8201
agent_3,code_generation,0,0,0.9029,1.5,7815
agent_2,data_analysis,0,3,0.9298,1.2,13633
agent_2,image_analysis,0,0,0.9004,1.8,11799
agent_3,text_processing,0,0,0.9317,1.0,5303
agent_1,data_analysis,1,0,0.9254,1.2,2632
agent_1,image_analysis,0,2,0.9101,1.8,15141
agent_1,image_analysis,0,2,0.9656,1.8,14732
agent_2,data_analysis,0,0,0.932,1.2,7797
agent_2,text_processing,1,2,0.9191,1.0,2820
agent_3,data_analysis,1,0,0.9108,1.2,2263
agent_2,data_analysis,0,1,0.9316,1.2,9303
agent_2,image_analysis,0,3,0.9113,1.8,20615
agent_1,data_analysis,1,0,0.9171,1.2,2448
agent_2,code_generation,1,2,0.9211,1.5,4441
agent_1,code_generation,0,3,0.9219,1.5,13215
agent_2,text_processing,1,2,0.9835,1.0,3385
agent_3,text_processing,0,3,0.931,1.0,8530
agent_1,image_analysis,0,2,0.9076,1.8,13093
agent_1,text_processing,1,2,0.9884,1.0,2495
agent_1,text_processing,1,1,0.9792,1.0,2135
agent_3,text_processing,0,0,0.9097,1.0,5320
agent_3,code_generation,0,0,0.9275,1.5,8901
agent_1,text_processing,1,1,0.9182,1.0,2319
agent_2,image_analysis,0,1,0.9124,1.8,14332
agent_3,code_generation,0,2,0.9018,1.5,10871
agent_1,data_analysis,1,0,0.9525,1.2,2194
agent_1,code_generation,0,3,0.9177,1.5,13741
agent_1,code_generation,0,0,0.9328,1.5,9722
agent_1,image_analysis,0,1,0.9316,1.8,12098
agent_1,code_generation,0,2,0.9333,1.5,11757
agent_1,data_analysis,1,2,0.9609,1.2,2839
agent_1,image_analysis,0,3,0.9297,1.8,16039
agent_1,code_generation,0,0,0.9526,1.5,9141
agent_3,image_analysis,1,3,0.9556,1.8,4431
agent_3,code_generation,0,2,0.9692,1.5,10704
agent_2,image_analysis,0,0,0.9771,1.8,13088
agent_3,text_processing,0,1,0.905,1.0,6155
agent_2,text_processing,1,2,0.9212,1.0,3047
agent_2,text_processing,1,0,0.9347,1.0,2241
agent_1,data_analysis,1,2,0.9068,1.2,3309
agent_2,data_analysis,0,1,0.9483,1.2,10916
agent_2,text_processing,1,1,0.9254,1.0,2686
agent_3,code_generation,0,0,0.9179,1.5,7658
agent_1,text_processing,1,2,0.9878,1.0,2737
agent_3,image_analysis,1,3,0.9092,1.8,4517
agent_2,code_generation,1,3,0.9278,1.5,5295
agent_2,text_processing,1,3,0.9648,1.0,3509
agent_3,code_generation,0,3,0.9018,1.5,11851
agent_1,code_generation,0,2,0.9549,1.5,10716
agent_3,code_generation,0,2,0.9345,1.5,10955
agent_2,data_analysis,0,0,0.9344,1.2,7850
agent_2,data_analysis,0,2,0.9403,1.2,10989
agent_1,code_generation,0,0,0.98,1.5,8376
agent_2,data_analysis,0,1,0.9877,1.2,9201
agent_1,image_analysis,0,3,0.9182,1.8,16227
agent_3,text_processing,0,3,0.9143,1.0,8114
agent_1,text_processing,1,0,0.907,1.0,1804
agent_1,data_analysis,1,3,0.9084,1.2,3722
agent_2,code_generation,1,2,0.9427,1.5,4519
agent_3,code_generation,0,0,0.9479,1.5,8261
agent_1,code_generation,0,0,0.9328,1.5,8160
agent_2,code_generation,1,0,0.95,1.5,3301
agent_3,image_analysis,1,1,0.9583,1.8,3783
agent_3,image_analysis,1,3,0.9191,1.8,4637
agent_1,code_generation,0,0,0.989,1.5,8992
agent_2,code_generation,1,0,0.9609,1.5,3835
agent_3,data_analysis,1,1,0.9256,1.2,2424
agent_2,text_processing,1,3,0.9095,1.0,3604
agent_1,data_analysis,1,2,0.9516,1.2,3303
agent_1,text_processing,1,1,0.9621,1.0,2112
agent_3,data_analysis,1,1,0.9436,1.2,2627
agent_1,data_analysis,1,2,0.937,1.2,3045
agent_1,code_generation,0,2,0.9006,1.5,11075
agent_2,code_generation,1,1,0.9428,1.5,4330
agent_3,data_analysis,1,2,0.924,1.2,3021
agent_1,data_analysis,1,2,0.9678,1.2,2964
agent_1,image_analysis,0,2,0.9052,1.8,15244
agent_3,image_analysis,1,3,0.9169,1.8,4795
agent_1,text_processing,1,0,0.9696,1.0,1994
agent_2,data_analysis,0,2,0.9019,1.2,11994
agent_3,text_processing,0,2,0.9002,1.0,7511
agent_2,data_analysis,0,0,0.9503,1.2,9351
agent_1,image_analysis,0,3,0.9066,1.8,17045
agent_1,code_generation,0,1,0.9075,1.5,9557
agent_1,data_analysis,1,0,0.9526,1.2,2245
agent_2,image_analysis,0,2,0.9447,1.8,17438
agent_1,text_processing,1,2,0.9249,1.0,2494
agent_1,text_processing,1,1,0.9546,1.0,2182
agent_3,text_processing,0,2,0.9396,1.0,6508
agent_3,image_analysis,1,1,0.9338,1.8,3802
agent_2,data_analysis,0,3,0.964,1.2,11850
agent_1,code_generation,0,2,0.9806,1.5,11281
agent_2,image_analysis,0,0,0.9381,1.8,12229
agent_2,code_generation,1,0,0.9739,1.5,3833
agent_3,image_analysis,1,1,0.9823,1.8,3714
agent_1,code_generation,0,3,0.9244,1.5,12369
agent_1,data_analysis,1,2,0.9277,1.2,3035
agent_3,image_analysis,1,0,0.9154,1.8,3101
agent_1,data_analysis,1,3,0.9629,1.2,3236
agent_2,text_processing,1,3,0.9477,1.0,3704
agent_1,data_analysis,1,2,0.9822,1.2,3150
agent_3,image_analysis,1,0,0.9015,1.8,3082
agent_3,code_generation,0,1,0.9841,1.5,10179
agent_1,data_analysis,1,3,0.9107,1.2,3731
agent_1,text_processing,1,2,0.9447,1.0,2596
agent_2,code_generation,1,2,0.968,1.5,4529
agent_2,text_processing,1,0,0.9637,1.0,2517
agent_3,image_analysis,1,1,0.9181,1.8,3541
agent_3,data_analysis,1,0,0.9009,1.2,1987
agent_2,code_generation,1,0,0.9284,1.5,3860
agent_1,code_generation,0,1,0.9679,1.5,9860
agent_1,data_analysis,1,1,0.935,1.2,2541
agent_1,text_processing,1,0,0.9077,1.0,1946
agent_3,text_processing,0,3,0.9067,1.0,7079
agent_2,text_processing,1,2,0.9014,1.0,3125
agent_3,code_generation,0,1,0.9666,1.5,9930
agent_2,image_analysis,0,0,0.9605,1.8,11911
agent_2,code_generation,1,3,0.9108,1.5,5255
agent_3,text_processing,0,2,0.9876,1.0,7582
agent_3,image_analysis,1,0,0.9318,1.8,2991
agent_2,image_analysis,0,0,0.9214,1.8,12138
agent_2,data_analysis,0,2,0.9518,1.2,10564
agent_1,text_processing,1,1,0.9209,1.0,2331
agent_3,code_generation,0,3,0.9286,1.5,12215
agent_3,code_generation,0,0,0.9858,1.5,7818
agent_2,text_processing,1,1,0.9582,1.0,2581
agent_1,code_generation,0,1,0.9015,1.5,10099
agent_3,image_analysis,1,2,0.9224,1.8,4072
agent_2,image_analysis,0,2,0.9695,1.8,15958
agent_2,image_analysis,0,2,0.9338,1.8,18188
agent_3,image_analysis,1,3,0.9889,1.8,4649
agent_2,text_processing,1,0,0.9325,1.0,2299
agent_1,code_generation,0,2,0.974,1.5,12231
agent_1,code_generation,0,3,0.9611,1.5,14031
agent_3,code_generation,0,2,0.9066,1.5,11325
agent_1,code_generation,0,3,0.9126,1.5,13594
agent_3,image_analysis,1,1,0.9419,1.8,3400
agent_3,data_analysis,1,1,0.9677,1.2,2716
agent_3,code_generation,0,1,0.9791,1.5,9841
agent_3,text_processing,0,1,0.9522,1.0,6523
agent_1,image_analysis,0,3,0.9476,1.8,14745
agent_1,text_processing,1,0,0.9501,1.0,1853
agent_2,image_analysis,0,1,0.9484,1.8,15049
agent_2,code_generation,1,3,0.9316,1.5,5435
agent_1,image_analysis,0,0,0.9268,1.8,11742
agent_3,image_analysis,1,2,0.9449,1.8,3848
agent_3,image_analysis,1,3,0.9228,1.8,4618
agent_3,code_generation,0,1,0.9761,1.5,9168
agent_2,code_generation,1,2,0.9598,1.5,5108
agent_1,data_analysis,1,1,0.9574,1.2,2594
agent_2,image_analysis,0,3,0.9737,1.8,19509
agent_2,code_generation,1,1,0.9675,1.5,4033
agent_2,data_analysis,0,1,0.9378,1.2,10527
agent_1,data_analysis,1,2,0.9075,1.2,2855
agent_1,image_analysis,0,3,0.9608,1.8,14140
agent_2,text_processing,1,1,0.9019,1.0,2791
agent_1,code_generation,0,3,0.9736,1.5,13580
agent_2,data_analysis,0,0,0.9881,1.2,7778
agent_3,text_processing,0,0,0.9042,1.0,4935
agent_3,text_processing,0,0,0.9823,1.0,5674
agent_2,image_analysis,0,1,0.9275,1.8,13731
agent_2,image_analysis,0,2,0.9831,1.8,17298
agent_3,data_analysis,1,0,0.9167,1.2,2057
agent_3,code_generation,0,2,0.9129,1.5,9819
agent_3,image_analysis,1,3,0.9542,1.8,5143
agent_2,text_processing,1,2,0.9289,1.0,3285
agent_1,image_analysis,0,2,0.9733,1.8,12742
agent_1,image_analysis,0,2,0.9415,1.8,15190
agent_3,code_generation,0,3,0.97,1.5,11366
agent_3,image_analysis,1,1,0.9893,1.8,4038
agent_1,text_processing,1,1,0.9896,1.0,2271
agent_1,image_analysis,0,3,0.9768,1.8,15743
agent_2,text_processing,1,1,0.9362,1.0,3026
agent_3,image_analysis,1,1,0.9553,1.8,3382
agent_1,image_analysis,0,2,0.9265,1.8,13347
agent_1,image_analysis,0,2,0.9026,1.8,12923
agent_2,code_generation,1,2,0.9509,1.5,4346
agent_1,code_generation,0,0,0.9308,1.5,9473
agent_2,text_processing,1,1,0.9697,1.0,2792
agent_1,data_analysis,1,1,0.9068,1.2,2958
agent_2,image_analysis,0,2,0.9691,1.8,17121
agent_3,text_processing,0,2,0.9072,1.0,6840
agent_2,image_analysis,0,2,0.9361,1.8,18467
agent_3,text_processing,0,2,0.9585,1.0,7619
agent_1,text_processing,1,3,0.9346,1.0,2638
agent_1,code_generation,0,0,0.9277,1.5,8367
agent_2,image_analysis,0,2,0.9357,1.8,17634
agent_3,image_analysis,1,2,0.9162,1.8,4402
agent_1,data_analysis,1,3,0.9507,1.2,3412
agent_3,data_analysis,1,2,0.9018,1.2,3015
agent_3,image_analysis,1,2,0.9417,1.8,4119
agent_2,data_analysis,0,1,0.9395,1.2,10306
agent_2,code_generation,1,1,0.9658,1.5,4165
agent_2,image_analysis,0,3,0.921,1.8,18347
agent_3,text_processing,0,0,0.9789,1.0,5177
agent_1,image_analysis,0,1,0.954,1.8,13101
agent_3,image_analysis,1,1,0.9542,1.8,3626
agent_1,code_generation,0,1,0.9599,1.5,9529
agent_3,code_generation,0,3,0.9471,1.5,12568
agent_1,image_analysis,0,2,0.9638,1.8,14138
agent_2,image_analysis,0,2,0.9742,1.8,16664
agent_2,text_processing,1,2,0.9112,1.0,3245
agent_1,image_analysis,0,2,0.9183,1.8,13317
agent_3,code_generation,0,2,0.9028,1.5,9545
agent_3,data_analysis,1,0,0.9818,1.2,1970
agent_3,code_generation,0,2,0.9757,1.5,9707
agent_1,image_analysis,0,2,0.9161,1.8,15441
agent_1,text_processing,1,1,0.9744,1.0,2460
agent_1,data_analysis,1,3,0.9685,1.2,3331
agent_3,text_processing,0,3,0.9606,1.0,7080
agent_2,data_analysis,0,3,0.9172,1.2,12787
agent_3,text_processing,0,3,0.9628,1.0,7976
agent_1,text_processing,1,3,0.9583,1.0,2848
agent_2,text_processing,1,1,0.9176,1.0,2550
agent_1,code_generation,0,0,0.9817,1.5,9484
agent_3,image_analysis,1,2,0.9136,1.8,3818
agent_3,text_processing,0,3,0.9475,1.0,8526
agent_1,text_processing,1,1,0.9229,1.0,2080
agent_3,text_processing,0,0,0.9088,1.0,4932
agent_1,text_processing,1,3,0.9639,1.0,2746
agent_2,image_analysis,0,2,0.989,1.8,16928
agent_1,code_generation,0,1,0.9202,1.5,11246
agent_2,code_generation,1,2,0.9148,1.5,4623
agent_2,code_generation,1,0,0.9348,1.5,3903
agent_1,image_analysis,0,2,0.9038,1.8,12673
agent_1,text_processing,1,0,0.9435,1.0,1803
agent_3,image_analysis,1,3,0.9759,1.8,4585
agent_3,code_generation,0,2,0.9643,1.5,11484
agent_2,code_generation,1,1,0.9685,1.5,3840
agent_2,image_analysis,0,3,0.9775,1.8,20394
agent_2,text_processing,1,0,0.9698,1.0,2236
agent_3,data_analysis,1,1,0.9489,1.2,2381
agent_1,data_analysis,1,0,0.9361,1.2,2186
agent_2,image_analysis,0,3,0.972,1.8,19492
agent_2,code_generation,1,0,0.9538,1.5,3428
agent_3,code_generation,0,0,0.9872,1.5,7952
agent_3,image_analysis,1,0,0.9605,1.8,3455
agent_3,text_processing,0,1,0.9775,1.0,5848
agent_2,code_generation,1,1,0.9351,1.5,3924
agent_3,image_analysis,1,1,0.9593,1.8,3799
agent_1,text_processing,1,0,0.9409,1.0,2096
agent_2,code_generation,1,1,0.9294,1.5,3749
agent_2,code_generation,1,2,0.9494,1.5,4849
agent_2,code_generation,1,3,0.9684,1.5,5040
agent_1,text_processing,1,3,0.9326,1.0,3160
agent_3,image_analysis,1,0,0.9535,1.8,3325
agent_1,data_analysis,1,0,0.9166,1.2,2553
agent_3,data_analysis,1,0,0.9675,1.2,2093
agent_2,image_analysis,0,1,0.9084,1.8,15296
agent_2,image_analysis,0,2,0.9775,1.8,17312
agent_3,text_processing,0,2,0.9529,1.0,6648
agent_2,code_generation,1,1,0.9866,1.5,4031
agent_2,text_processing,1,2,0.9568,1.0,3280
agent_1,text_processing,1,0,0.9693,1.0,2104
agent_2,image_analysis,0,0,0.9298,1.8,11938
agent_1,text_processing,1,2,0.9285,1.0,2772
agent_1,code_generation,0,2,0.9853,1.5,10892
agent_2,text_processing,1,3,0.9816,1.0,3714
agent_1,text_processing,1,2,0.9311,1.0,2491
agent_1,image_analysis,0,0,0.9365,1.8,11676
agent_2,image_analysis,0,2,0.9039,1.8,18277
agent_1,text_processing,1,0,0.9513,1.0,2067
agent_3,text_processing,0,2,0.9366,1.0,7253
agent_3,code_generation,0,2,0.9293,1.5,9650
agent_1,data_analysis,1,2,0.9159,1.2,3409
agent_2,text_processing,1,2,0.9121,1.0,3063
